organism,subset,dose_uM,seed,quiescent_fraction,command_rate_hz,network_rate_hz
mouse,gaba_potentiation|k2p_potentiation|snare_cooperativity|nca_block|nachr_antagonism,500.0,42,0.020833333333333332,0.9004166666666666,0.8944166666666666
mouse,gaba_potentiation|k2p_potentiation|snare_cooperativity|nca_block|nachr_antagonism,500.0,137,0.020833333333333332,0.8963888888888888,0.8929861111111111
mouse,gaba_potentiation|k2p_potentiation|snare_cooperativity|nca_block|nachr_antagonism,500.0,219,0.08333333333333333,0.8702777777777778,0.8925694444444444
mouse,gaba_potentiation|k2p_potentiation|snare_cooperativity|nca_block|nachr_antagonism,200.0,137,0.0,1.0815277777777779,1.0733194444444445
mouse,gaba_potentiation|k2p_potentiation|snare_cooperativity|nca_block|nachr_antagonism,200.0,219,0.0,1.0583333333333333,1.076513888888889
mouse,gaba_potentiation|k2p_potentiation|snare_cooperativity|nca_block|nachr_antagonism,200.0,331,0.0,1.0631944444444443,1.0843333333333334
mouse,gaba_potentiation|k2p_potentiation|snare_cooperativity|nca_block|nachr_antagonism,200.0,443,0.0,1.0970833333333332,1.084263888888889
mouse,gaba_potentiation|k2p_potentiation|snare_cooperativity|nca_block|nachr_antagonism,1000.0,219,0.4375,0.768611111111111,0.7897222222222222
mouse,gaba_potentiation|k2p_potentiation|snare_cooperativity|nca_block|nachr_antagonism,1000.0,331,0.2916666666666667,0.7790277777777778,0.797625
mouse,gaba_potentiation|k2p_potentiation|snare_cooperativity|nca_block|nachr_antagonism,1000.0,443,0.25,0.8129166666666666,0.796875
mouse,gaba_potentiation|k2p_potentiation|snare_cooperativity|nca_block|nachr_antagonism,3000.0,42,0.7083333333333334,0.7072222222222222,0.7070138888888889
mouse,gaba_potentiation|k2p_potentiation|snare_cooperativity|nca_block|nachr_antagonism,3000.0,137,0.8125,0.700138888888889,0.7041527777777777
mouse,gaba_potentiation|k2p_potentiation|snare_cooperativity|nca_block|nachr_antagonism,3000.0,219,0.7916666666666666,0.6818055555555556,0.7010972222222223
mouse,gaba_potentiation|k2p_potentiation|snare_cooperativity|nca_block|nachr_antagonism,3000.0,331,0.875,0.69,0.7106388888888889
mouse,gaba_potentiation|k2p_potentiation|snare_cooperativity|nca_block|nachr_antagonism,3000.0,443,0.6458333333333334,0.7220833333333333,0.7082777777777778
mouse,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,10.0,42,0.0,1.4656944444444446,1.457361111111111
mouse,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,10.0,137,0.0,1.4458333333333335,1.4464166666666667
mouse,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,10.0,219,0.0,1.4345833333333333,1.4476944444444444
mouse,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,10.0,331,0.0,1.4349999999999998,1.4541805555555556
mouse,gaba_potentiation|k2p_potentiation|snare_cooperativity|nca_block|nachr_antagonism,350.0,42,0.0,0.9694444444444446,0.9624305555555556
mouse,gaba_potentiation|k2p_potentiation|snare_cooperativity|nca_block|nachr_antagonism,350.0,137,0.0,0.961388888888889,0.9585833333333333
mouse,gaba_potentiation|k2p_potentiation|snare_cooperativity|nca_block|nachr_antagonism,350.0,219,0.020833333333333332,0.9327777777777779,0.9576805555555555
mouse,gaba_potentiation|k2p_potentiation|snare_cooperativity|nca_block|nachr_antagonism,350.0,331,0.0,0.9397222222222222,0.9685694444444445
mouse,gaba_potentiation|k2p_potentiation|snare_cooperativity|nca_block|nachr_antagonism,500.0,331,0.0,0.875,0.9018055555555555
mouse,gaba_potentiation|k2p_potentiation|snare_cooperativity|nca_block|nachr_antagonism,500.0,443,0.020833333333333332,0.9123611111111112,0.8987222222222222
mouse,gaba_potentiation|k2p_potentiation|snare_cooperativity|nca_block|nachr_antagonism,1000.0,42,0.2708333333333333,0.7926388888888889,0.7926944444444445
mouse,gaba_potentiation|k2p_potentiation|snare_cooperativity|nca_block|nachr_antagonism,1000.0,137,0.2916666666666667,0.7909722222222223,0.7906805555555556
mouse,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,10.0,443,0.0,1.4698611111111113,1.4542777777777778
mouse,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,30.0,42,0.0,1.3769444444444445,1.369388888888889
mouse,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,30.0,137,0.0,1.3613888888888888,1.3592222222222223
mouse,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,30.0,219,0.0,1.3404166666666668,1.3599861111111111
mouse,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,30.0,331,0.0,1.348472222222222,1.367888888888889
mouse,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,30.0,443,0.0,1.3802777777777777,1.3680277777777778
mouse,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,100.0,42,0.0,1.1652777777777779,1.1575694444444444
mouse,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,100.0,137,0.0,1.1569444444444443,1.1503611111111112
mouse,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,350.0,443,0.08333333333333333,0.8766666666666666,0.8612916666666667
mouse,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,500.0,42,0.2916666666666667,0.7833333333333333,0.7836111111111111
mouse,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,500.0,137,0.3125,0.7809722222222222,0.7813055555555556
mouse,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,500.0,219,0.4583333333333333,0.7605555555555554,0.7808888888888889
mouse,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,1000.0,219,0.8541666666666666,0.6579166666666666,0.6727083333333334
mouse,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,1000.0,331,0.9375,0.6626388888888889,0.6825694444444445
mouse,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,1000.0,443,0.7916666666666666,0.6944444444444443,0.6794861111111111
mouse,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,3000.0,42,1.0,0.591111111111111,0.5902083333333333
mouse,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,100.0,219,0.0,1.1300000000000001,1.1517083333333333
mouse,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,100.0,331,0.0,1.1372222222222221,1.1601666666666666
mouse,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,100.0,443,0.0,1.17,1.1596388888888889
mouse,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,200.0,42,0.0,0.9980555555555556,0.9900555555555556
mouse,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,200.0,137,0.0,0.9873611111111112,0.9838888888888889
mouse,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,200.0,219,0.020833333333333332,0.9638888888888889,0.9847361111111111
mouse,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,200.0,331,0.0,0.9669444444444443,0.9943333333333333
mouse,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,200.0,443,0.0,1.0051388888888888,0.9926666666666667
mouse,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,350.0,42,0.041666666666666664,0.8598611111111113,0.8568333333333333
mouse,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,350.0,137,0.08333333333333333,0.8552777777777778,0.8551388888888889
mouse,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,350.0,219,0.14583333333333334,0.8333333333333334,0.8549722222222222
mouse,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,350.0,331,0.08333333333333333,0.8415277777777778,0.863375
mouse,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,10.0,42,0.0,1.4631944444444445,1.455125
mouse,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,10.0,137,0.0,1.4429166666666664,1.4440416666666667
mouse,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,10.0,219,0.0,1.432777777777778,1.445638888888889
mouse,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,10.0,331,0.0,1.4325,1.4518888888888888
mouse,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,3000.0,137,1.0,0.5783333333333333,0.5833333333333334
mouse,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,3000.0,219,1.0,0.5720833333333334,0.5837638888888889
mouse,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,3000.0,331,1.0,0.5756944444444444,0.5907638888888889
mouse,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,3000.0,443,1.0,0.5986111111111111,0.587875
mouse,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,500.0,331,0.375,0.7683333333333332,0.7889027777777777
mouse,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,500.0,443,0.2708333333333333,0.8027777777777777,0.7873888888888889
mouse,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,1000.0,42,0.8125,0.6797222222222222,0.6777222222222222
mouse,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,1000.0,137,0.9166666666666666,0.6719444444444446,0.6746805555555555
mouse,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,30.0,331,0.0,1.34375,1.3621805555555555
mouse,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,30.0,443,0.0,1.3743055555555557,1.3624583333333333
mouse,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,100.0,42,0.0,1.1544444444444444,1.1450833333333332
mouse,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,100.0,137,0.0,1.146111111111111,1.1394305555555555
mouse,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,10.0,443,0.0,1.4672222222222222,1.4520555555555557
mouse,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,30.0,42,0.0,1.3724999999999998,1.3639027777777777
mouse,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,30.0,137,0.0,1.354861111111111,1.3536805555555556
mouse,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,30.0,219,0.0,1.333888888888889,1.3545833333333333
mouse,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,350.0,42,0.08333333333333333,0.8493055555555555,0.8454861111111112
mouse,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,350.0,137,0.10416666666666667,0.8455555555555555,0.8435972222222222
mouse,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,350.0,219,0.1875,0.82125,0.8433472222222222
mouse,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,350.0,331,0.10416666666666667,0.8308333333333334,0.8512916666666667
mouse,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,350.0,443,0.08333333333333333,0.8640277777777777,0.850125
mouse,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,500.0,42,0.3541666666666667,0.7740277777777776,0.7744305555555555
mouse,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,500.0,137,0.3541666666666667,0.7719444444444444,0.7726944444444445
mouse,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,500.0,219,0.5208333333333334,0.7508333333333335,0.7712638888888889
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,10.0,42,0.0,1.4543055555555557,1.4471944444444444
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,10.0,137,0.0,1.4380555555555556,1.4367222222222222
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,10.0,219,0.0,1.4236111111111114,1.4380416666666667
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,10.0,331,0.0,1.425138888888889,1.4442083333333333
mouse,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,100.0,219,0.0,1.1194444444444445,1.1406527777777777
mouse,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,100.0,331,0.0,1.1269444444444445,1.1485277777777778
mouse,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,100.0,443,0.0,1.1583333333333334,1.1487916666666667
mouse,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,200.0,42,0.0,0.9833333333333334,0.9768333333333333
mouse,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,200.0,137,0.0,0.9733333333333333,0.9723611111111111
mouse,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,200.0,219,0.020833333333333332,0.9509722222222222,0.9725833333333334
mouse,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,200.0,331,0.0,0.9545833333333333,0.9825694444444445
mouse,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,200.0,443,0.0,0.9936111111111111,0.9807361111111111
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,30.0,331,0.0,1.3209722222222222,1.3430555555555554
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,30.0,443,0.0,1.3519444444444446,1.3416944444444445
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,100.0,42,0.0,1.1055555555555554,1.0967222222222222
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,100.0,137,0.0,1.0975,1.0904583333333333
mouse,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,500.0,331,0.4375,0.7591666666666667,0.7794444444444445
mouse,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,500.0,443,0.3125,0.7926388888888889,0.77725
mouse,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,1000.0,42,0.8541666666666666,0.67125,0.6714861111111111
mouse,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,1000.0,137,0.9583333333333334,0.6654166666666667,0.6682638888888889
mouse,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,1000.0,219,0.875,0.6509722222222222,0.6662916666666666
mouse,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,1000.0,331,0.9583333333333334,0.6565277777777778,0.6756388888888889
mouse,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,1000.0,443,0.8333333333333334,0.6875,0.6731388888888888
mouse,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,3000.0,42,1.0,0.5883333333333333,0.5877361111111111
mouse,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,3000.0,137,1.0,0.5761111111111111,0.5808333333333333
mouse,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,3000.0,219,1.0,0.5690277777777778,0.581125
mouse,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,3000.0,331,1.0,0.5719444444444445,0.5878333333333333
mouse,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,3000.0,443,1.0,0.5952777777777778,0.5850833333333333
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,10.0,443,0.0,1.4591666666666665,1.4447222222222222
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,30.0,42,0.0,1.353611111111111,1.3440833333333333
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,30.0,137,0.0,1.3330555555555554,1.3328888888888888
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,30.0,219,0.0,1.3147222222222223,1.333625
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,200.0,137,0.020833333333333332,0.9093055555555555,0.9063888888888889
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,200.0,219,0.08333333333333333,0.8809722222222223,0.9060694444444445
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,200.0,331,0.0,0.8879166666666668,0.9151388888888888
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,200.0,443,0.0,0.9251388888888888,0.913125
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,350.0,42,0.4166666666666667,0.7658333333333333,0.7655555555555555
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,350.0,137,0.3958333333333333,0.762638888888889,0.7634305555555555
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,350.0,219,0.5625,0.7416666666666666,0.7624722222222222
