organism,subset,anesthetic,dose_uM,seed,quiescent_fraction,command_rate_hz,network_rate_hz
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|glucl_potentiation,isoflurane,100.0,219,0.0,1.4060283687943265,1.4691310975609757
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|glucl_potentiation,isoflurane,100.0,331,0.0,1.4192629179331309,1.4803381887985547
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|glucl_potentiation,isoflurane,100.0,443,0.0,1.4097644376899694,1.4614385727190604
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|glucl_potentiation,isoflurane,200.0,42,0.0,1.2413247213779128,1.267897470641373
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|glucl_potentiation,isoflurane,10.0,443,0.0,1.9104609929078016,2.0793388663053296
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|glucl_potentiation,isoflurane,30.0,42,0.0,1.733535967578521,1.84619184733514
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|glucl_potentiation,isoflurane,30.0,137,0.0,1.7082066869300911,1.8419150858175248
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|glucl_potentiation,isoflurane,30.0,219,0.0,1.7016843971631204,1.8155346657633242
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|glucl_potentiation,isoflurane,200.0,137,0.0,1.2242907801418441,1.266768292682927
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|glucl_potentiation,isoflurane,200.0,219,0.0,1.2264437689969605,1.259668586269196
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|glucl_potentiation,isoflurane,200.0,331,0.0,1.2330293819655522,1.2639312330623307
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|glucl_potentiation,isoflurane,200.0,443,0.0,1.2250506585612968,1.2571985094850948
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|glucl_potentiation,isoflurane,1000.0,219,0.9166666666666666,0.9192629179331308,0.9293558039747064
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|glucl_potentiation,isoflurane,1000.0,331,0.9791666666666666,0.9221757852077,0.9317976513098465
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|glucl_potentiation,isoflurane,1000.0,443,0.9166666666666666,0.9271149949341438,0.9296522131887985
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|glucl_potentiation,isoflurane,3000.0,42,1.0,0.8366261398176293,0.8419574299909666
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|glucl_potentiation,isoflurane,290.0,42,0.0,1.1453900709219857,1.165819783197832
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|glucl_potentiation,isoflurane,290.0,137,0.0,1.13443515704154,1.1682898599819331
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|glucl_potentiation,isoflurane,290.0,219,0.0,1.1334853090172239,1.1606537940379404
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|glucl_potentiation,isoflurane,290.0,331,0.0,1.1366514690982774,1.1635896567299007
fly,gaba_potentiation|k2p_potentiation|complex_i_block|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,10.0,443,0.0,1.9549138804457955,2.1500395212285457
fly,gaba_potentiation|k2p_potentiation|complex_i_block|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,30.0,42,0.0,1.8192755825734548,1.975369805781391
fly,gaba_potentiation|k2p_potentiation|complex_i_block|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,30.0,137,0.0,1.7867907801418441,1.951925248419151
fly,gaba_potentiation|k2p_potentiation|complex_i_block|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,30.0,219,0.0,1.7567122593718338,1.8967507904245708
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|glucl_potentiation,isoflurane,500.0,331,0.3125,1.0231762917933132,1.041525519421861
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|glucl_potentiation,isoflurane,500.0,443,0.2916666666666667,1.027482269503546,1.035667908762421
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|glucl_potentiation,isoflurane,1000.0,42,0.9375,0.9190729483282674,0.9291299683830172
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|glucl_potentiation,isoflurane,1000.0,137,0.8541666666666666,0.9191362715298886,0.9352134146341463
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|glucl_potentiation,isoflurane,290.0,443,0.0,1.1398176291793314,1.1579578816621499
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|glucl_potentiation,isoflurane,500.0,42,0.22916666666666666,1.026595744680851,1.0381944444444444
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|glucl_potentiation,isoflurane,500.0,137,0.375,1.0220997973657548,1.0440379403794038
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|glucl_potentiation,isoflurane,500.0,219,0.3333333333333333,1.0237462006079028,1.0380815266485999
fly,gaba_potentiation|k2p_potentiation|complex_i_block|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,200.0,137,0.0,1.230306484295846,1.3061907181571815
fly,gaba_potentiation|k2p_potentiation|complex_i_block|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,200.0,219,0.0,1.2352456940222898,1.3015469738030714
fly,gaba_potentiation|k2p_potentiation|complex_i_block|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,200.0,331,0.0,1.2433510638297873,1.307009372177055
fly,gaba_potentiation|k2p_potentiation|complex_i_block|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,200.0,443,0.0,1.2323328267477203,1.2907633242999097
fly,gaba_potentiation|k2p_potentiation|complex_i_block|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,290.0,443,0.020833333333333332,1.1331686930091185,1.1811342592592593
fly,gaba_potentiation|k2p_potentiation|complex_i_block|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,500.0,42,0.375,1.0031028368794326,1.0454211833785005
fly,gaba_potentiation|k2p_potentiation|complex_i_block|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,500.0,137,0.4583333333333333,1.0034827760891591,1.0540593947606143
fly,gaba_potentiation|k2p_potentiation|complex_i_block|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,500.0,219,0.5416666666666666,1.0003799392097263,1.0439814814814814
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|glucl_potentiation,isoflurane,3000.0,137,1.0,0.8363095238095237,0.847193992773261
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|glucl_potentiation,isoflurane,3000.0,219,1.0,0.8323834853090171,0.840941169828365
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|glucl_potentiation,isoflurane,3000.0,331,1.0,0.839982269503546,0.8433124435411021
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|glucl_potentiation,isoflurane,3000.0,443,1.0,0.8428951367781155,0.8422256097560976
fly,gaba_potentiation|k2p_potentiation|complex_i_block|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,10.0,42,0.0,2.0148809523809526,2.1957429990966575
fly,gaba_potentiation|k2p_potentiation|complex_i_block|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,10.0,137,0.0,1.9795466058763933,2.1801179990966575
fly,gaba_potentiation|k2p_potentiation|complex_i_block|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,10.0,219,0.0,1.9608662613981764,2.1354590108401084
fly,gaba_potentiation|k2p_potentiation|complex_i_block|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,10.0,331,0.0,1.976127152988855,2.151690943992773
fly,gaba_potentiation|k2p_potentiation|complex_i_block|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,500.0,331,0.4583333333333333,1.0032928064842959,1.0488934056007226
fly,gaba_potentiation|k2p_potentiation|complex_i_block|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,500.0,443,0.4375,1.0055091185410334,1.0418078139114724
fly,gaba_potentiation|k2p_potentiation|complex_i_block|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,1000.0,42,0.9791666666666666,0.8914640324214792,0.9222984417344173
fly,gaba_potentiation|k2p_potentiation|complex_i_block|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,1000.0,137,0.9375,0.8927938196555217,0.9293981481481481
fly,gaba_potentiation|k2p_potentiation|complex_i_block|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,30.0,331,0.0,1.8008485309017221,1.945531278229449
fly,gaba_potentiation|k2p_potentiation|complex_i_block|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,30.0,443,0.0,1.7754559270516719,1.9292993450767841
fly,gaba_potentiation|k2p_potentiation|complex_i_block|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,100.0,42,0.0,1.4624493414387032,1.5478348012646792
fly,gaba_potentiation|k2p_potentiation|complex_i_block|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,100.0,137,0.0,1.4407294832826747,1.5532548554652212
fly,gaba_potentiation|k2p_potentiation|complex_i_block|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,100.0,219,0.0,1.4390197568389056,1.5338329945799458
fly,gaba_potentiation|k2p_potentiation|complex_i_block|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,100.0,331,0.0,1.4661220871327254,1.5590701219512195
fly,gaba_potentiation|k2p_potentiation|complex_i_block|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,100.0,443,0.0,1.4450987841945289,1.534792795844625
fly,gaba_potentiation|k2p_potentiation|complex_i_block|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,200.0,42,0.0,1.2496200607902737,1.3102981029810299
fly,gaba_potentiation|k2p_potentiation|complex_i_block|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,290.0,42,0.0,1.1403875379939208,1.1866107723577235
fly,gaba_potentiation|k2p_potentiation|complex_i_block|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,290.0,137,0.0,1.1299392097264438,1.1908028455284554
fly,gaba_potentiation|k2p_potentiation|complex_i_block|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,290.0,219,0.020833333333333332,1.1291160081053697,1.1834914182475158
fly,gaba_potentiation|k2p_potentiation|complex_i_block|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,290.0,331,0.0,1.1362082066869301,1.19164972899729
fly,gaba_potentiation|k2p_potentiation|complex_i_block|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,3000.0,137,1.0,0.7974290780141843,0.8268264453477868
fly,gaba_potentiation|k2p_potentiation|complex_i_block|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,3000.0,219,1.0,0.7912234042553191,0.8200796070460704
fly,gaba_potentiation|k2p_potentiation|complex_i_block|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,3000.0,331,1.0,0.7990121580547113,0.8218721770551038
fly,gaba_potentiation|k2p_potentiation|complex_i_block|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,3000.0,443,1.0,0.7990754812563323,0.822069783197832
fly,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,30.0,331,0.0,1.7327760891590678,1.8487748419150858
fly,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,30.0,443,0.0,1.696808510638298,1.819557362240289
fly,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,100.0,42,0.0,1.4269250253292807,1.4816226287262872
fly,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,100.0,137,0.0,1.4068515704154005,1.4776705058717254
fly,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,100.0,219,0.0,1.4060283687943265,1.4691310975609757
fly,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,100.0,331,0.0,1.4192629179331309,1.4803381887985547
fly,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,100.0,443,0.0,1.4097644376899694,1.4614385727190604
fly,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,200.0,42,0.0,1.2413247213779128,1.267897470641373
fly,gaba_potentiation|k2p_potentiation|complex_i_block|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,1000.0,219,1.0,0.8836752786220871,0.9205341011743451
fly,gaba_potentiation|k2p_potentiation|complex_i_block|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,1000.0,331,1.0,0.8915273556231004,0.9211974932249323
fly,gaba_potentiation|k2p_potentiation|complex_i_block|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,1000.0,443,1.0,0.8926038500506586,0.9213809846431797
fly,gaba_potentiation|k2p_potentiation|complex_i_block|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,3000.0,42,1.0,0.7946428571428571,0.8189080849141824
fly,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,290.0,443,0.0,1.1398176291793314,1.1579578816621499
fly,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,500.0,42,0.22916666666666666,1.026595744680851,1.0381944444444444
fly,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,500.0,137,0.375,1.0220997973657548,1.0440379403794038
fly,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,500.0,219,0.3333333333333333,1.0237462006079028,1.0380815266485999
fly,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,10.0,42,0.0,1.9302811550151973,2.0904048102981028
fly,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,10.0,137,0.0,1.9173632218844983,2.0995793812104786
fly,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,10.0,219,0.0,1.8903242147922998,2.0467620822041552
fly,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,10.0,331,0.0,1.9331306990881458,2.10278342366757
fly,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,10.0,443,0.0,1.9104609929078016,2.0793388663053296
fly,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,30.0,42,0.0,1.733535967578521,1.84619184733514
fly,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,30.0,137,0.0,1.7082066869300911,1.8419150858175248
fly,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,30.0,219,0.0,1.7016843971631204,1.8155346657633242
fly,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,200.0,137,0.0,1.2242907801418441,1.266768292682927
fly,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,200.0,219,0.0,1.2264437689969605,1.259668586269196
fly,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,200.0,331,0.0,1.2330293819655522,1.2639312330623307
fly,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,200.0,443,0.0,1.2250506585612968,1.2571985094850948
fly,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,3000.0,137,1.0,0.8363095238095237,0.847193992773261
fly,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,3000.0,219,1.0,0.8323834853090171,0.840941169828365
fly,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,3000.0,331,1.0,0.839982269503546,0.8433124435411021
fly,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,3000.0,443,1.0,0.8428951367781155,0.8422256097560976
fly,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,290.0,42,0.0,1.1453900709219857,1.165819783197832
fly,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,290.0,137,0.0,1.13443515704154,1.1682898599819331
fly,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,290.0,219,0.0,1.1334853090172239,1.1606537940379404
fly,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,290.0,331,0.0,1.1366514690982774,1.1635896567299007
