organism,subset,compound,dose_uM,seed,quiescent_fraction,command_rate_hz,network_rate_hz
fly,gaba_potentiation|k2p_potentiation|complex_i_block|nca_block|nachr_antagonism|glucl_potentiation,hexafluoroethane,30000.0,331,0.0,1.7600050658561297,1.8980775745257452
fly,gaba_potentiation|k2p_potentiation|complex_i_block|nca_block|nachr_antagonism|glucl_potentiation,hexafluoroethane,30000.0,443,0.0,1.7318895643363728,1.8726004968383017
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,cis_12_dichloroethylene,30.0,42,0.0,1.9647922998986829,2.1375197606142726
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,cis_12_dichloroethylene,30.0,137,0.0,1.921415906788247,2.1029951445347788
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,cis_12_dichloroethylene,30.0,219,0.0,1.8951367781155017,2.0543134598012647
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,cis_12_dichloroethylene,30.0,331,0.0,1.9350937183383994,2.107243676603433
fly,gaba_potentiation|k2p_potentiation|complex_i_block|nca_block|nachr_antagonism|glucl_potentiation,hexafluoroethane,1000.0,42,0.0,2.057434143870314,2.2557164634146343
fly,gaba_potentiation|k2p_potentiation|complex_i_block|nca_block|nachr_antagonism|glucl_potentiation,hexafluoroethane,1000.0,137,0.0,2.0260258358662617,2.241502935862692
fly,gaba_potentiation|k2p_potentiation|complex_i_block|nca_block|nachr_antagonism|glucl_potentiation,hexafluoroethane,1000.0,219,0.0,2.004875886524823,2.1975073396567297
fly,gaba_potentiation|k2p_potentiation|complex_i_block|nca_block|nachr_antagonism|glucl_potentiation,hexafluoroethane,1000.0,331,0.0,2.016020770010132,2.2019393631436315
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,cis_12_dichloroethylene,30.0,443,0.0,1.9085612968591692,2.0858316395663956
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,cis_12_dichloroethylene,100.0,42,0.0,1.7111828774062818,1.8277297877145438
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,cis_12_dichloroethylene,100.0,137,0.0,1.673758865248227,1.8060919150858175
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,cis_12_dichloroethylene,100.0,219,0.0,1.6681231003039514,1.7814899503161699
fly,gaba_potentiation|k2p_potentiation|complex_i_block|nca_block|nachr_antagonism|glucl_potentiation,hexafluoroethane,1000.0,443,0.0,1.987272036474164,2.189433717253839
fly,gaba_potentiation|k2p_potentiation|complex_i_block|nca_block|nachr_antagonism|glucl_potentiation,hexafluoroethane,3000.0,42,0.0,1.970048125633232,2.1409072944896117
fly,gaba_potentiation|k2p_potentiation|complex_i_block|nca_block|nachr_antagonism|glucl_potentiation,hexafluoroethane,3000.0,137,0.0,1.9387664640324216,2.1329324751580847
fly,gaba_potentiation|k2p_potentiation|complex_i_block|nca_block|nachr_antagonism|glucl_potentiation,hexafluoroethane,3000.0,219,0.0,1.9086246200607901,2.075245596205962
fly,gaba_potentiation|k2p_potentiation|complex_i_block|nca_block|nachr_antagonism|glucl_potentiation,hexafluoroethane,3000.0,331,0.0,1.9397163120567376,2.109445573622403
fly,gaba_potentiation|k2p_potentiation|complex_i_block|nca_block|nachr_antagonism|glucl_potentiation,hexafluoroethane,3000.0,443,0.0,1.9224290780141846,2.1055357949412827
fly,gaba_potentiation|k2p_potentiation|complex_i_block|nca_block|nachr_antagonism|glucl_potentiation,hexafluoroethane,10000.0,42,0.0,1.8518870314083078,2.005151874435411
fly,gaba_potentiation|k2p_potentiation|complex_i_block|nca_block|nachr_antagonism|glucl_potentiation,hexafluoroethane,10000.0,137,0.0,1.8267477203647415,1.9966689250225835
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,cis_12_dichloroethylene,100.0,331,0.0,1.7068768996960486,1.8281673441734418
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,cis_12_dichloroethylene,100.0,443,0.0,1.6709093211752786,1.7928523035230353
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,cis_12_dichloroethylene,300.0,42,0.0,1.4008358662613982,1.4593213640469738
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,cis_12_dichloroethylene,300.0,137,0.0,1.3774062816616006,1.4533084914182475
fly,gaba_potentiation|k2p_potentiation|complex_i_block|nca_block|nachr_antagonism|glucl_potentiation,hexafluoroethane,10000.0,219,0.0,1.794642857142857,1.9446561653116532
fly,gaba_potentiation|k2p_potentiation|complex_i_block|nca_block|nachr_antagonism|glucl_potentiation,hexafluoroethane,10000.0,331,0.0,1.835739614994934,1.9915876242095754
fly,gaba_potentiation|k2p_potentiation|complex_i_block|nca_block|nachr_antagonism|glucl_potentiation,hexafluoroethane,10000.0,443,0.0,1.7962892603850051,1.9530120822041555
fly,gaba_potentiation|k2p_potentiation|complex_i_block|nca_block|nachr_antagonism|glucl_potentiation,hexafluoroethane,30000.0,42,0.0,1.7872973657548126,1.9336043360433603
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,cis_12_dichloroethylene,1000.0,137,0.1875,1.0488855116514693,1.0820347786811202
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,cis_12_dichloroethylene,1000.0,219,0.1875,1.0499620060790271,1.0752597109304427
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,cis_12_dichloroethylene,1000.0,331,0.22916666666666666,1.050468591691996,1.0783367208672088
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,cis_12_dichloroethylene,1000.0,443,0.10416666666666667,1.0555977710233029,1.0736506323396566
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,cis_12_dichloroethylene,300.0,219,0.0,1.3794326241134751,1.4459688346883468
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,cis_12_dichloroethylene,300.0,331,0.0,1.3931737588652482,1.4562584688346885
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,cis_12_dichloroethylene,300.0,443,0.0,1.3789893617021276,1.4356792005420054
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,cis_12_dichloroethylene,1000.0,42,0.14583333333333334,1.0515450861195543,1.0755278906955736
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,cis_12_dichloroethylene,30000.0,219,1.0,0.7227077001013171,0.7343608852755195
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,cis_12_dichloroethylene,30000.0,331,1.0,0.7323328267477205,0.7352077687443541
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,cis_12_dichloroethylene,30000.0,443,1.0,0.7294832826747721,0.7327800361336947
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,trans_12_dichloroethylene,30.0,42,0.0,2.142223910840932,2.3526987353206867
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,trans_12_dichloroethylene,100.0,42,0.0,2.131268996960486,2.336551490514905
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,trans_12_dichloroethylene,100.0,137,0.0,2.0531914893617023,2.264622854561879
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,trans_12_dichloroethylene,100.0,219,0.0,2.071048632218845,2.2734727868112015
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,trans_12_dichloroethylene,100.0,331,0.0,2.090742147922999,2.2952941508581755
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,trans_12_dichloroethylene,1000.0,219,0.0,1.9750506585612968,2.14940435862692
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,trans_12_dichloroethylene,1000.0,331,0.0,1.9773302938196557,2.158099028906956
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,trans_12_dichloroethylene,1000.0,443,0.0,1.9548505572441741,2.1468637082204154
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,trans_12_dichloroethylene,3000.0,42,0.0,1.9266717325227962,2.091350496838302
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,cis_12_dichloroethylene,3000.0,42,1.0,0.8522669706180345,0.86425869467028
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,cis_12_dichloroethylene,3000.0,137,1.0,0.8525835866261398,0.8708361562782294
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,cis_12_dichloroethylene,3000.0,219,1.0,0.8475177304964538,0.8630730578139115
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,cis_12_dichloroethylene,3000.0,331,1.0,0.8555597771023303,0.866135953026197
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,cis_12_dichloroethylene,10000.0,331,1.0,0.7634878419452887,0.7673893405600722
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,cis_12_dichloroethylene,10000.0,443,1.0,0.76120820668693,0.7658226061427281
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,cis_12_dichloroethylene,30000.0,42,1.0,0.724290780141844,0.7311144986449865
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,cis_12_dichloroethylene,30000.0,137,1.0,0.7238475177304965,0.7355324074074074
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,cis_12_dichloroethylene,3000.0,443,1.0,0.8566995947315096,0.8641175474254743
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,cis_12_dichloroethylene,10000.0,42,1.0,0.7523429584599798,0.7619551716350497
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,cis_12_dichloroethylene,10000.0,137,1.0,0.7546859169199595,0.7685749774164409
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,cis_12_dichloroethylene,10000.0,219,1.0,0.7516464032421478,0.764453477868112
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,trans_12_dichloroethylene,30.0,137,0.0,2.0673758865248226,2.284087059620596
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,trans_12_dichloroethylene,30.0,219,0.0,2.0863095238095237,2.2868676603432703
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,trans_12_dichloroethylene,30.0,331,0.0,2.0837132725430596,2.2886320009033425
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,trans_12_dichloroethylene,30.0,443,0.0,2.0444528875379935,2.2462313685636857
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,trans_12_dichloroethylene,100.0,443,0.0,2.0424265450861196,2.2481792005420056
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,trans_12_dichloroethylene,300.0,42,0.0,2.1171479229989867,2.33031278229449
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,trans_12_dichloroethylene,300.0,137,0.0,2.0545845997973657,2.268109191508582
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,trans_12_dichloroethylene,300.0,219,0.0,2.035081053698075,2.2337962962962963
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,trans_12_dichloroethylene,300.0,331,0.0,2.070225430597771,2.282082768744354
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,trans_12_dichloroethylene,300.0,443,0.0,2.028495440729483,2.2302817299006326
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,trans_12_dichloroethylene,1000.0,42,0.0,2.014880952380952,2.1974932249322494
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,trans_12_dichloroethylene,1000.0,137,0.0,2.0010131712259374,2.203929539295393
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,trans_12_dichloroethylene,3000.0,137,0.0,1.898239614994934,2.0790848012646794
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,trans_12_dichloroethylene,3000.0,219,0.0,1.8546099290780145,2.0122939250225835
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,trans_12_dichloroethylene,3000.0,331,0.0,1.9008991894630192,2.066875564588979
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,trans_12_dichloroethylene,3000.0,443,0.0,1.8822821681864237,2.0591548102981028
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,trans_12_dichloroethylene,10000.0,42,0.0,1.8180091185410332,1.972462172538392
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,trans_12_dichloroethylene,10000.0,137,0.0,1.7831180344478217,1.9456159665763324
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,trans_12_dichloroethylene,10000.0,219,0.0,1.7525962512664641,1.8904415085817525
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,trans_12_dichloroethylene,10000.0,331,0.0,1.7952127659574468,1.9360461833785005
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,trans_12_dichloroethylene,30000.0,331,0.0,1.7436676798378923,1.8774983062330624
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,trans_12_dichloroethylene,30000.0,443,0.0,1.7105496453900708,1.844554539295393
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,hexafluoroethane,30.0,42,0.0,2.1450101317122594,2.354830058717254
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,hexafluoroethane,30.0,137,0.0,2.064906281661601,2.278977529358627
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,hexafluoroethane,30.0,219,0.0,2.0866894630192503,2.287982723577236
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,hexafluoroethane,30.0,331,0.0,2.0899189463019248,2.3015752032520327
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,hexafluoroethane,30.0,443,0.0,2.0414133738601823,2.2420110659439927
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,hexafluoroethane,100.0,42,0.0,2.121517223910841,2.3228884372177054
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,hexafluoroethane,100.0,137,0.0,2.063133232016211,2.276563911472448
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,hexafluoroethane,100.0,219,0.0,2.0813069908814588,2.2825626693766936
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,hexafluoroethane,100.0,331,0.0,2.086372847011145,2.2912291102077686
